GenbankID,GeneName,GeneCategory,Replicate,10,11,9
15807939,AceB,Carbon cycling,1,NA,3636.3971,NA
184199868,AceA,Carbon cycling,1,NA,NA,4192.4936
120556372,AceA,Carbon cycling,1,NA,NA,2245.5458
153005821,AceB,Carbon cycling,1,NA,NA,1901.4473
62424588,AceA,Carbon cycling,1,NA,NA,2799.5569
157846118,AceB,Carbon cycling,1,NA,NA,4751.8246
90422890,AceA,Carbon cycling,1,NA,NA,1969.4046
228577663,AceA,Carbon cycling,1,NA,NA,2388.2803
225105854,AceB,Carbon cycling,1,NA,NA,7380.7137
89082217,AceB,Carbon cycling,1,NA,NA,3114.0811
124258127,AceB,Carbon cycling,1,NA,NA,2092.7007
iegAssA14,AssA,Carbon cycling,1,NA,NA,2448.9609
90419917,AceA,Carbon cycling,1,NA,NA,8679.5958
iegcoxL40,CODH,Carbon cycling,1,9608.4688,12574.9661,2692.1996
38479650,rubisco,Carbon cycling,1,9079.1129,24226.3492,NA
224223697,rubisco,Carbon cycling,1,21448.6959,19979.7955,11318.4912
150014776,rubisco,Carbon cycling,1,11250.2059,11179.5173,NA
218750870,CODH,Carbon cycling,1,5666.8512,26220.4375,NA
224579026,rubisco,Carbon cycling,1,11540.0327,12030.0061,4613.9502
39578107,CODH,Carbon cycling,1,3811.1272,NA,NA
197210299,CODH,Carbon cycling,1,9449.3726,4039.4391,NA
78169475,rubisco,Carbon cycling,1,6055.259,2748.6107,NA
197210271,CODH,Carbon cycling,1,NA,9934.8821,NA
225219621,rubisco,Carbon cycling,1,NA,11522.6748,3102.3929
224579309,rubisco,Carbon cycling,1,NA,8150.2122,4068.1466
224745052,CODH,Carbon cycling,1,NA,2443.3199,NA
224745044,CODH,Carbon cycling,1,NA,3915.5111,NA
32351158,CODH,Carbon cycling,1,NA,5977.9895,NA
146740636,rubisco,Carbon cycling,1,NA,2626.2593,NA
218751010,CODH,Carbon cycling,1,NA,5606.5529,NA
iegcoxL23,CODH,Carbon cycling,1,NA,2816.3749,2527.7317
218750828,CODH,Carbon cycling,1,NA,4615.004,NA
iegcoxL45,CODH,Carbon cycling,1,NA,2807.7325,NA
197210239,CODH,Carbon cycling,1,NA,13860.5506,2437.5896
iegcoxL13,CODH,Carbon cycling,1,NA,4670.9843,NA
218751126,CODH,Carbon cycling,1,NA,2898.604,NA
197210157,CODH,Carbon cycling,1,NA,3487.2326,NA
150014758,rubisco,Carbon cycling,1,NA,3381.2729,1799.6699
128168922,rubisco,Carbon cycling,1,NA,6078.946,2434.7733
218750926,CODH,Carbon cycling,1,NA,7954.7451,NA
197210245,CODH,Carbon cycling,1,NA,4774.1622,2788.4308
32351176,CODH,Carbon cycling,1,NA,4281.6304,NA
92118119,CODH,Carbon cycling,1,NA,15394.5651,1794.8506
60475964,rubisco,Carbon cycling,1,NA,NA,5770.4151
197210111,CODH,Carbon cycling,1,NA,NA,1912.1853
78221556,cytochrome,Energy process,1,5519.2078,23360.6571,8620.073
91794547,cytochrome,Energy process,1,8272.6046,8937.9376,NA
78355627,cytochrome,Energy process,1,20107.7369,8856.2977,3152.6388
28870032,cytochrome,Energy process,1,6236.4793,5819.3971,NA
114564708,cytochrome,Energy process,1,6053.7973,9015.6593,5609.9255
220904110,hydrogenase,Energy process,1,10497.0813,10280.7669,2193.7168
218757779,hydrogenase,Energy process,1,5664.3582,3737.8799,2883.6185
146283178,cytochrome,Energy process,1,4741.9208,NA,NA
1004220,cytochrome,Energy process,1,13381.0147,17169.1073,NA
217498707,hydrogenase,Energy process,1,14362.3448,34588.7742,4565.5429
39995384,cytochrome,Energy process,1,12998.9914,4444.6139,6077.4843
127511210,cytochrome,Energy process,1,6065.7803,NA,NA
57233678,hydrogenase,Energy process,1,12035.3302,10945.7559,3572.6976
167624186,hydrogenase,Energy process,1,5658.6372,NA,NA
146190249,cytochrome,Energy process,1,6617.5246,9448.9778,3018.9011
126462908,hydrogenase,Energy process,1,19606.9103,34116.2212,5880.1841
218888277,hydrogenase,Energy process,1,4632.9257,7392.2365,NA
39996436,cytochrome,Energy process,1,6797.3415,12692.142,4204.7077
146277744,cytochrome,Energy process,1,NA,5115.6307,NA
153004576,cytochrome,Energy process,1,NA,2183.6222,NA
148262444,cytochrome,Energy process,1,NA,7193.0428,NA
77458206,cytochrome,Energy process,1,NA,4416.9452,NA
157960153,cytochrome,Energy process,1,NA,2454.747,NA
91792821,cytochrome,Energy process,1,NA,19461.9967,3015.0977
114561738,cytochrome,Energy process,1,NA,12429.53,NA
15074184,cytochrome,Energy process,1,NA,5792.6692,5134.6887
127511458,cytochrome,Energy process,1,NA,5073.3362,NA
153005618,cytochrome,Energy process,1,NA,3392.9938,NA
78224126,cytochrome,Energy process,1,NA,3582.705,NA
78358251,cytochrome,Energy process,1,NA,5017.2699,NA
127511994,cytochrome,Energy process,1,NA,3492.4646,NA
78221327,cytochrome,Energy process,1,NA,7080.6271,NA
157375286,cytochrome,Energy process,1,NA,11997.0292,3605.207
146279248,cytochrome,Energy process,1,NA,3110.1528,NA
26986924,cytochrome,Energy process,1,NA,1719.1204,NA
186883006,hydrogenase,Energy process,1,NA,9857.7304,1976.6016
146278836,cytochrome,Energy process,1,NA,2643.7575,NA
224368281,hydrogenase,Energy process,1,NA,7348.3314,NA
220904074,hydrogenase,Energy process,1,NA,3053.4338,NA
126172508,cytochrome,Energy process,1,NA,2498.381,4692.6145
21223591,cytochrome,Energy process,1,NA,3173.3745,NA
119774125,cytochrome,Energy process,1,NA,3361.7495,NA
151584753,cytochrome,Energy process,1,NA,19287.4304,NA
78221755,cytochrome,Energy process,1,NA,9198.0833,NA
127512653,cytochrome,Energy process,1,NA,4242.5413,NA
126172813,cytochrome,Energy process,1,NA,3102.9576,NA
78222132,cytochrome,Energy process,1,NA,2882.1835,NA
157960168,cytochrome,Energy process,1,NA,20745.4479,NA
77458718,cytochrome,Energy process,1,NA,2412.1183,NA
76557777,cytochrome,Energy process,1,NA,19274.7359,14348.563
157374296,cytochrome,Energy process,1,NA,3862.4162,NA
152989365,cytochrome,Energy process,1,NA,3462.6721,NA
78062539,cytochrome,Energy process,1,NA,2933.4448,NA
157374664,cytochrome,Energy process,1,NA,2726.0287,NA
89335313,hydrogenase,Energy process,1,NA,4307.3835,NA
39995807,cytochrome,Energy process,1,NA,23744.2632,NA
157963387,cytochrome,Energy process,1,NA,NA,30270.0187
45124726,cytochrome,Energy process,1,NA,NA,2157.6042
71733334,cytochrome,Energy process,1,NA,NA,2399.9246
157963794,cytochrome,Energy process,1,NA,NA,3059.3241
57234566,hydrogenase,Energy process,1,NA,NA,23034.9352
157373414,cytochrome,Energy process,1,NA,NA,4896.3359
91794107,cytochrome,Energy process,1,NA,NA,2141.2679
88791015,czcD,Metal Resistance,1,7526.907,NA,NA
109626263,ArsA,Metal Resistance,1,4779.3806,NA,3793.7537
112803449,CopA,Metal Resistance,1,6114.2541,5127.9018,4808.9393
110337349,CopA,Metal Resistance,1,12000.5816,9414.4284,2900.0751
118029783,ChrA,Metal Resistance,1,20298.0344,38262.2158,4740.1866
85860285,CorC,Metal Resistance,1,9801.6992,16242.8448,NA
118048714,pbrA,Metal Resistance,1,17567.7113,24425.0556,5083.1677
118467908,CadA,Metal Resistance,1,62752.7117,48892.2713,27225.8523
118072880,czcD,Metal Resistance,1,13038.8381,9202.5295,7627.8777
77917904,silC,Metal Resistance,1,21601.5891,26233.3206,29138.4026
145592737,czcD,Metal Resistance,1,8684.7396,9364.1742,2804.2058
77359534,SilA,Metal Resistance,1,11357.1752,6367.5166,2427.2216
146156567,ChrA,Metal Resistance,1,10473.2283,7884.5118,3656.8917
151580204,czcA,Metal Resistance,1,20170.1581,23517.333,8802.1187
134300814,CopA,Metal Resistance,1,16899.7939,25312.0486,6210.3583
54027542,TerZ,Metal Resistance,1,4254.2473,5112.6232,6948.0313
94968349,ChrA,Metal Resistance,1,19769.3178,2555.3636,NA
126358823,czcC,Metal Resistance,1,5354.3076,NA,NA
89336704,ZntA,Metal Resistance,1,105233.1749,19205.1926,31647.6762
157164265,CopA,Metal Resistance,1,7317.7482,8672.2045,3988.3607
118029486,ArsC,Metal Resistance,1,3908.8794,NA,2936.8475
149951551,CadA,Metal Resistance,1,79648.5968,51226.4867,48657.2813
118589390,CopA,Metal Resistance,1,10448.8756,18985.429,6752.1503
94554509,ChrA,Metal Resistance,1,8988.3425,NA,NA
145317688,CusF,Metal Resistance,1,66878.4253,34335.6464,35269.878
34102575,CopA,Metal Resistance,1,10750.5301,7057.5481,6333.8853
86739205,ZntA,Metal Resistance,1,3564.4563,NA,NA
149180593,czcD,Metal Resistance,1,6656.9956,5029.2684,NA
110835044,mer,Metal Resistance,1,8094.2769,6972.0038,6273.1913
114537780,mer,Metal Resistance,1,8511.1173,NA,NA
110827668,ChrA,Metal Resistance,1,11330.165,53653.5327,NA
37963677,CopA,Metal Resistance,1,6442.3178,6738.8051,2506.7106
75907348,ZntA,Metal Resistance,1,13329.7831,5826.4687,NA
2947089,metC,Metal Resistance,1,3536.655,NA,NA
148570981,TerZ,Metal Resistance,1,10364.0048,7431.1299,2831.0768
116622615,ZntA,Metal Resistance,1,5704.9382,6007.7181,3467.1085
77956875,ZitB,Metal Resistance,1,10021.0186,NA,NA
35214621,ZntA,Metal Resistance,1,39445.3816,17082.8476,13503.7948
119456450,mer,Metal Resistance,1,26158.1444,NA,3638.9657
133740356,arsB,Metal Resistance,1,8713.4846,NA,67191.1042
145221509,CopA,Metal Resistance,1,13963.4386,9943.5667,6068.9947
85694991,ZntA,Metal Resistance,1,6272.468,NA,NA
120611198,silC,Metal Resistance,1,7149.3601,4133.2086,5454.3698
67917082,CopA,Metal Resistance,1,6188.8123,4039.1048,18111.1623
121605776,silC,Metal Resistance,1,9664.5371,9770.4994,3101.0547
111282116,CopA,Metal Resistance,1,7662.1784,15632.7822,4143.3759
146409525,ChrA,Metal Resistance,1,20245.1378,14575.1023,12055.534
115375434,czcD,Metal Resistance,1,9320.9876,14760.9087,8573.9944
88790515,czcA,Metal Resistance,1,9816.2209,7260.842,NA
146451063,merP,Metal Resistance,1,8914.5178,NA,2340.2525
134288165,ChrA,Metal Resistance,1,39027.765,37155.1235,14811.6355
152971348,ArsC,Metal Resistance,1,5973.6206,9768.1974,NA
91790708,ChrA,Metal Resistance,1,6067.7292,11786.347,3719.1941
157316094,ChrA,Metal Resistance,1,8752.0038,7715.0731,3838.8442
84503520,ChrA,Metal Resistance,1,5948.8543,9681.302,2821.5821
56130753,cnrA,Metal Resistance,1,5157.7959,NA,2163.6437
145555417,CopA,Metal Resistance,1,5682.1125,5453.6066,2657.7629
152979181,czcD,Metal Resistance,1,15489.1838,9118.6383,6326.1923
15224717,pbrA,Metal Resistance,1,15867.7244,10817.1538,2931.4099
118504015,CopA,Metal Resistance,1,4552.6591,NA,NA
117998354,czcA,Metal Resistance,1,8507.9602,9258.6308,NA
150955842,TehB,Metal Resistance,1,15987.441,14562.4695,5067.3078
121555349,ChrA,Metal Resistance,1,18522.248,78889.2135,4370.5106
110286166,CopA,Metal Resistance,1,11297.1647,14138.121,4162.6566
18076027,metC,Metal Resistance,1,6380.805,8692.7536,3726.3753
11691635,ArsC,Metal Resistance,1,21105.1425,19259.2751,4075.7749
88710122,ZntA,Metal Resistance,1,7659.8901,25246.1288,4213.1906
67915647,czcD,Metal Resistance,1,4262.1551,NA,3940.2229
114798897,czcA,Metal Resistance,1,10551.4305,9894.1859,3364.0151
120609491,ChrA,Metal Resistance,1,19425.346,27967.3492,10016.9695
158141895,ChrA,Metal Resistance,1,8274.3471,NA,NA
28855646,CadA,Metal Resistance,1,6163.3416,4688.2283,3042.7329
94264964,CopA,Metal Resistance,1,14303.9238,5180.2279,4559.7482
84778733,TerC,Metal Resistance,1,5826.6171,NA,NA
77362237,silC,Metal Resistance,1,8833.861,8031.4198,5026.104
71039122,nreB,Metal Resistance,1,8268.6819,2893.0008,NA
154687729,ChrA,Metal Resistance,1,8434.5127,16987.693,5630.0095
77978516,CadA,Metal Resistance,1,9250.0321,9551.9574,3969.5109
118051342,ChrA,Metal Resistance,1,5128.6489,6324.3566,3267.7382
113945200,TerC,Metal Resistance,1,9623.3968,13851.1286,8697.7658
156110372,ChrA,Metal Resistance,1,6751.0713,4042.2813,3071.5112
94264244,CopA,Metal Resistance,1,21123.9136,NA,3082.3406
111279529,ChrA,Metal Resistance,1,9406.4285,11059.7371,NA
77961783,CadA,Metal Resistance,1,14082.8601,NA,13137.1034
71735171,TerZ,Metal Resistance,1,8262.9172,4236.8612,2342.8711
113890133,ChrA,Metal Resistance,1,38760.8424,NA,NA
34330302,ZntA,Metal Resistance,1,6560.5965,5072.8552,3101.6361
116612750,CopA,Metal Resistance,1,15155.8888,7021.2939,4143.6442
71906817,czcA,Metal Resistance,1,6664.7678,5705.4887,NA
84694339,CueO,Metal Resistance,1,21305.3399,NA,NA
78484530,TehB,Metal Resistance,1,8322.3144,8023.9878,NA
148262172,czcA,Metal Resistance,1,5587.3859,NA,NA
144946534,CopA,Metal Resistance,1,4095.0502,NA,NA
158331546,ChrA,Metal Resistance,1,39723.3928,9663.804,3399.7391
57016825,CopA,Metal Resistance,1,18686.867,39629.8536,8466.0689
88707106,ZntA,Metal Resistance,1,4254.7009,3444.2054,NA
88795283,mer,Metal Resistance,1,9686.9132,4033.5574,4660.8548
145228503,ChrA,Metal Resistance,1,8873.2383,7518.7077,NA
82500189,ZntA,Metal Resistance,1,4385.6065,NA,18044.5254
126464359,ChrA,Metal Resistance,1,25676.2114,63304.0644,17643.7313
94310675,silC,Metal Resistance,1,7120.0153,4894.1644,2739.0057
88858182,czcA,Metal Resistance,1,8065.2707,5880.8526,NA
13472245,CopA,Metal Resistance,1,10431.9921,2434.6624,6271.3483
91975984,CopA,Metal Resistance,1,4590.434,2711.3447,NA
78367707,CopA,Metal Resistance,1,5773.8572,6089.1712,NA
84711500,ChrA,Metal Resistance,1,65784.927,58159.3485,36246.3257
56478065,ChrA,Metal Resistance,1,4634.3224,3306.0268,4357.9855
115423534,silC,Metal Resistance,1,5107.0063,NA,NA
153004092,CopA,Metal Resistance,1,9725.3324,7362.3755,2021.457
73660244,mer,Metal Resistance,1,13835.5979,19042.5215,5921.7716
157960370,czcA,Metal Resistance,1,5828.2741,NA,NA
121594700,silC,Metal Resistance,1,9492.1385,10428.3276,3630.1505
145575474,ChrA,Metal Resistance,1,7524.3182,8660.9418,3016.0012
119872935,CopA,Metal Resistance,1,7756.5463,16188.0822,2800.5639
144899226,czcD,Metal Resistance,1,8466.7979,8259.4283,3065.2149
108763297,ZntA,Metal Resistance,1,11799.2497,NA,NA
153797773,CopA,Metal Resistance,1,14865.1722,18817.1945,4288.9838
123440611,CopA,Metal Resistance,1,7046.8117,9909.3664,42125.059
42740292,ChrA,Metal Resistance,1,6487.6516,NA,NA
78695344,czcD,Metal Resistance,1,9939.9706,NA,3828.0818
33415335,ChrA,Metal Resistance,1,7205.7313,7042.6375,3822.4243
119714242,merB,Metal Resistance,1,7916.0432,7353.2074,2692.9283
126628241,CopA,Metal Resistance,1,16493.038,10215.3209,3780.7418
38049254,mer,Metal Resistance,1,12634.2362,13451.3767,6513.0945
156864227,ChrA,Metal Resistance,1,9027.9724,4365.3237,2596.0206
117985945,silC,Metal Resistance,1,7543.5402,11922.4693,3600.6413
39935125,czcA,Metal Resistance,1,9482.0125,51304.4084,5640.9701
84690192,czcD,Metal Resistance,1,9287.9408,8843.8286,4226.1777
67532411,ChrA,Metal Resistance,1,19616.1434,22280.7424,7168.8416
120588670,CopA,Metal Resistance,1,6162.7889,9805.2931,3663.7339
156190103,CopA,Metal Resistance,1,6857.4731,7366.0954,NA
39997233,czcA,Metal Resistance,1,6214.9597,NA,3850.8597
157682520,CopA,Metal Resistance,1,14904.2535,10646.9648,15797.2748
152981838,ChrA,Metal Resistance,1,4383.217,NA,2299.1865
154173896,CorC,Metal Resistance,1,7437.2012,NA,NA
126709599,CadA,Metal Resistance,1,9030.9179,7357.4194,3096.1752
116268722,CopA,Metal Resistance,1,NA,8144.5713,NA
108764683,czcD,Metal Resistance,1,NA,5329.3625,NA
119671055,ArsC,Metal Resistance,1,NA,25330.9943,NA
145595465,TerC,Metal Resistance,1,NA,9389.7784,2860.0555
56695454,mer,Metal Resistance,1,NA,3483.8533,NA
118680136,CopA,Metal Resistance,1,NA,5096.0013,NA
118655662,czcA,Metal Resistance,1,NA,7420.6879,4345.6746
27379744,ZntA,Metal Resistance,1,NA,2763.2045,NA
119766274,ChrA,Metal Resistance,1,NA,3769.8232,2994.1387
71369287,czcD,Metal Resistance,1,NA,2737.0819,2472.0248
85711146,ZntA,Metal Resistance,1,NA,20547.3963,NA
150002688,ChrA,Metal Resistance,1,NA,11755.1685,3672.3033
117926675,czcD,Metal Resistance,1,NA,18243.6053,NA
86570482,czcD,Metal Resistance,1,NA,8511.5299,NA
153007101,czcA,Metal Resistance,1,NA,4260.9025,NA
114540803,czcD,Metal Resistance,1,NA,12627.7235,NA
68199429,CopA,Metal Resistance,1,NA,3797.1817,NA
119899253,ChrA,Metal Resistance,1,NA,2827.2283,NA
121304061,ChrA,Metal Resistance,1,NA,4970.427,NA
157324315,TerC,Metal Resistance,1,NA,2647.2148,NA
72120537,silC,Metal Resistance,1,NA,4875.1826,NA
117999268,czcA,Metal Resistance,1,NA,4777.7691,NA
146313536,TerC,Metal Resistance,1,NA,3973.3517,2933.5482
118434236,ArsC,Metal Resistance,1,NA,7731.9236,NA
118729447,czcA,Metal Resistance,1,NA,3502.3913,NA
90415035,ZntA,Metal Resistance,1,NA,5553.858,2210.7473
115423206,arsB,Metal Resistance,1,NA,2460.386,NA
91204897,TerC,Metal Resistance,1,NA,8233.808,NA
110592501,CopA,Metal Resistance,1,NA,6102.566,NA
123443563,ArsC,Metal Resistance,1,NA,4540.2615,NA
77973953,ZitB,Metal Resistance,1,NA,8625.2085,NA
87302472,ZntA,Metal Resistance,1,NA,5030.3092,NA
121301649,ChrA,Metal Resistance,1,NA,5322.0088,3463.2818
149361059,mer,Metal Resistance,1,NA,7824.7235,NA
83593033,czcD,Metal Resistance,1,NA,3654.7485,NA
78198348,CopA,Metal Resistance,1,NA,2523.113,NA
73662912,ZntA,Metal Resistance,1,NA,4107.8281,NA
152992995,czcD,Metal Resistance,1,NA,12230.6617,NA
114319487,ZntA,Metal Resistance,1,NA,5878.2042,NA
116265075,ZntA,Metal Resistance,1,NA,4309.9959,NA
91783762,ChrA,Metal Resistance,1,NA,3193.247,NA
113473873,ArsC,Metal Resistance,1,NA,8086.2618,NA
121583382,TerZ,Metal Resistance,1,NA,5884.3137,2672.5016
149822860,ChrA,Metal Resistance,1,NA,4032.8839,4140.8013
15791027,ZntA,Metal Resistance,1,NA,2573.0842,NA
112800673,ZitB,Metal Resistance,1,NA,39586.3466,NA
118669130,ChrA,Metal Resistance,1,NA,7125.1651,NA
120326977,mer,Metal Resistance,1,NA,9365.9483,NA
83952813,CopA,Metal Resistance,1,NA,57588.7328,NA
117577621,TerC,Metal Resistance,1,NA,8278.2033,NA
152975463,CorC,Metal Resistance,1,NA,4291.8013,NA
67914223,czcA,Metal Resistance,1,NA,3651.1914,NA
119899246,CopA,Metal Resistance,1,NA,4026.0507,NA
84391488,czcD,Metal Resistance,1,NA,7192.8492,NA
121543059,mer,Metal Resistance,1,NA,2810.024,NA
82742567,CopA,Metal Resistance,1,NA,7750.144,NA
118730373,ArsC,Metal Resistance,1,NA,11181.4905,NA
53728257,ZntA,Metal Resistance,1,NA,5466.9661,NA
24981973,ZntA,Metal Resistance,1,NA,2271.1078,NA
134134868,silP,Metal Resistance,1,NA,36262.3459,NA
154161419,czcA,Metal Resistance,1,NA,6716.2596,NA
114187675,ChrA,Metal Resistance,1,NA,7118.2677,NA
93354836,ZntA,Metal Resistance,1,NA,2486.3503,NA
83368632,mer,Metal Resistance,1,NA,7444.6912,NA
117994352,ChrA,Metal Resistance,1,NA,10042.2987,NA
92109658,CadA,Metal Resistance,1,NA,3727.4942,NA
157146840,silC,Metal Resistance,1,NA,10778.041,NA
148500643,ChrA,Metal Resistance,1,NA,16025.1169,2662.2416
16412063,czcD,Metal Resistance,1,NA,5912.1356,NA
118647436,CopA,Metal Resistance,1,NA,19069.5009,NA
68203061,CopA,Metal Resistance,1,NA,3268.7278,NA
77382984,silC,Metal Resistance,1,NA,3241.9028,NA
2636137,ChrA,Metal Resistance,1,NA,12354.5643,2207.9495
149824876,czcD,Metal Resistance,1,NA,4809.9936,NA
46203761,ChrA,Metal Resistance,1,NA,3177.4446,NA
42553681,czcD,Metal Resistance,1,NA,2802.2634,NA
134100191,TerC,Metal Resistance,1,NA,12994.0778,2930.1199
118658467,silC,Metal Resistance,1,NA,9884.5516,3664.6035
94554270,pbrA,Metal Resistance,1,NA,4188.3286,NA
154157849,CadA,Metal Resistance,1,NA,11259.7912,NA
144945410,ChrA,Metal Resistance,1,NA,4174.4209,1913.0613
115366286,TerC,Metal Resistance,1,NA,4676.1742,NA
121594932,CadA,Metal Resistance,1,NA,10230.5144,NA
86165092,ZntA,Metal Resistance,1,NA,6233.133,NA
99080367,ArsC,Metal Resistance,1,NA,4131.4614,NA
41332,TehB,Metal Resistance,1,NA,4178.0925,NA
50954654,TerC,Metal Resistance,1,NA,3472.6078,4897.9543
148657873,CopA,Metal Resistance,1,NA,14651.7447,NA
50120319,czcD,Metal Resistance,1,NA,4553.0061,3060.1764
115515989,CopA,Metal Resistance,1,NA,7569.7684,2338.4467
62896436,metC,Metal Resistance,1,NA,3533.0976,NA
27381627,ChrA,Metal Resistance,1,NA,5377.8698,NA
63254774,TerZ,Metal Resistance,1,NA,2664.6088,NA
108804635,pbrA,Metal Resistance,1,NA,4049.2739,2536.4895
113901546,czcD,Metal Resistance,1,NA,5605.7109,NA
89338509,TerC,Metal Resistance,1,NA,3450.4664,NA
148843592,mer,Metal Resistance,1,NA,2571.838,NA
106894152,ChrA,Metal Resistance,1,NA,3177.8073,NA
89082466,CopA,Metal Resistance,1,NA,3492.1334,2378.9724
119884258,czcD,Metal Resistance,1,NA,5250.0378,2959.5478
82702867,czcD,Metal Resistance,1,NA,8617.3322,2396.5663
6460527,ArsC,Metal Resistance,1,NA,3184.5549,NA
74422182,CopA,Metal Resistance,1,NA,2616.2843,NA
157406168,czcA,Metal Resistance,1,NA,3277.5501,NA
149359365,CopA,Metal Resistance,1,NA,12222.6827,NA
152983076,silC,Metal Resistance,1,NA,2801.2169,NA
91978111,czcA,Metal Resistance,1,NA,4729.3604,1889.7018
157364688,ChrA,Metal Resistance,1,NA,5013.4368,4013.3563
88813119,CopA,Metal Resistance,1,NA,3011.6609,NA
28627880,CadA,Metal Resistance,1,NA,6055.4661,NA
94483091,arsB,Metal Resistance,1,NA,2439.67,2146.8632
126709357,CopA,Metal Resistance,1,NA,15297.3141,2581.7847
56311794,ZntA,Metal Resistance,1,NA,6803.7975,NA
111023709,TerC,Metal Resistance,1,NA,14777.9251,NA
41398796,czcD,Metal Resistance,1,NA,2576.0136,NA
62425567,czcD,Metal Resistance,1,NA,4694.3697,NA
88798352,CopA,Metal Resistance,1,NA,2327.5641,NA
86166949,ZntA,Metal Resistance,1,NA,6177.8431,2085.0904
76874183,SilA,Metal Resistance,1,NA,4765.6934,NA
85707014,czcA,Metal Resistance,1,NA,3065.5839,NA
48927357,silC,Metal Resistance,1,NA,5271.1066,NA
116612264,TerC,Metal Resistance,1,NA,4986.9645,NA
89056342,CopA,Metal Resistance,1,NA,12237.3034,NA
145248716,czcD,Metal Resistance,1,NA,3970.6204,NA
74318062,CopA,Metal Resistance,1,NA,6732.0507,NA
120597953,CadA,Metal Resistance,1,NA,3676.6041,NA
124010469,TerZ,Metal Resistance,1,NA,5407.1734,NA
134291679,CadA,Metal Resistance,1,NA,48141.4522,NA
54022124,ZntA,Metal Resistance,1,NA,6167.6552,NA
117925649,CopA,Metal Resistance,1,NA,2675.1598,2881.658
108757552,merP,Metal Resistance,1,NA,7594.5704,NA
151575135,CopA,Metal Resistance,1,NA,4028.046,2998.9073
139478563,mer,Metal Resistance,1,NA,3307.0565,NA
67156784,czcD,Metal Resistance,1,NA,5683.9471,NA
118027568,ChrA,Metal Resistance,1,NA,3919.6866,NA
56314320,ArsC,Metal Resistance,1,NA,3904.9119,NA
108758817,TerC,Metal Resistance,1,NA,3631.2388,NA
90302795,CopA,Metal Resistance,1,NA,4919.7118,NA
89211379,ZntA,Metal Resistance,1,NA,6473.6287,NA
119374842,pbrA,Metal Resistance,1,NA,7427.2451,NA
84386611,CadA,Metal Resistance,1,NA,9091.2146,3749.0622
116252631,ArsC,Metal Resistance,1,NA,7417.9141,NA
149811582,ChrA,Metal Resistance,1,NA,2145.2923,NA
89093170,ZntA,Metal Resistance,1,NA,2933.7805,NA
110600695,mer,Metal Resistance,1,NA,14033.2959,NA
6460273,ZntA,Metal Resistance,1,NA,10973.6142,8548.6035
115352641,ChrA,Metal Resistance,1,NA,3014.6335,NA
134132818,ChrA,Metal Resistance,1,NA,24633.4397,3462.6366
84786795,CadA,Metal Resistance,1,NA,13919.5106,3833.2738
149361036,SilA,Metal Resistance,1,NA,6043.0455,5257.7274
115524425,czcD,Metal Resistance,1,NA,3127.8676,NA
146408185,ZitB,Metal Resistance,1,NA,3585.7959,NA
139478525,mer,Metal Resistance,1,NA,4642.6076,NA
111152780,TerZ,Metal Resistance,1,NA,7241.1394,NA
149807255,CadA,Metal Resistance,1,NA,17995.597,NA
120594177,ChrA,Metal Resistance,1,NA,3454.6797,NA
154162903,CopA,Metal Resistance,1,NA,2130.8566,NA
110632713,mer,Metal Resistance,1,NA,4877.2224,NA
68551133,czcD,Metal Resistance,1,NA,6784.1478,NA
134096397,silP,Metal Resistance,1,NA,4566.9297,NA
54027002,TerZ,Metal Resistance,1,NA,3024.4808,NA
33563759,ZntA,Metal Resistance,1,NA,5135.7361,NA
119876377,czcD,Metal Resistance,1,NA,9613.308,NA
113460780,TerZ,Metal Resistance,1,NA,5111.1041,NA
119943731,ArsC,Metal Resistance,1,NA,6162.4708,5205.5181
119386067,czcD,Metal Resistance,1,NA,4932.2158,NA
113955459,czcD,Metal Resistance,1,NA,4697.7735,NA
78485771,czcD,Metal Resistance,1,NA,11849.6253,NA
108805480,ChrA,Metal Resistance,1,NA,5268.2184,NA
146293063,CadA,Metal Resistance,1,NA,7208.0884,NA
114335935,metC,Metal Resistance,1,NA,6512.7586,NA
110623040,arsB,Metal Resistance,1,NA,5377.4787,3321.6864
150387119,CopA,Metal Resistance,1,NA,3962.7808,NA
6689526,merT,Metal Resistance,1,NA,4894.8756,NA
27378197,ArsC,Metal Resistance,1,NA,7618.126,NA
89951197,CopA,Metal Resistance,1,NA,3819.4628,NA
22299753,ZntA,Metal Resistance,1,NA,3779.7497,NA
91692048,czcA,Metal Resistance,1,NA,4927.3548,NA
157963799,silP,Metal Resistance,1,NA,7705.8356,NA
50120325,CusF,Metal Resistance,1,NA,2466.0883,NA
68518471,czcD,Metal Resistance,1,NA,7319.3942,2708.1546
7019623,czcD,Metal Resistance,1,NA,2643.6193,NA
148850790,ChrA,Metal Resistance,1,NA,4464.6057,NA
69297606,ChrA,Metal Resistance,1,NA,4130.3115,NA
144899345,ArsC,Metal Resistance,1,NA,3734.5046,NA
26992063,SilA,Metal Resistance,1,NA,24981.5179,3518.0455
134096396,SilA,Metal Resistance,1,NA,3138.9407,NA
118746880,ChrA,Metal Resistance,1,NA,7781.7647,2119.6548
120606320,CadA,Metal Resistance,1,NA,7324.6795,NA
26106263,czcD,Metal Resistance,1,NA,12678.3823,NA
119816225,CopA,Metal Resistance,1,NA,3287.5651,NA
118027567,ChrA,Metal Resistance,1,NA,4041.1458,NA
